Date,Jets,Oil,USD,Cheap ,Flights,Best airlines,Travel,luggage,luggage weight,suitcase,carry on,precheck,RV,train,bus,car,road
2017-06-01,0.8141886895841219,-0.7364928634975468,0.32085269994301535,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-02,0.8756413075331999,-0.7698057637273564,0.2082269352651303,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-05,0.8791526452671544,-0.7843801575778983,0.22699852174868643,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-06,0.8651060137559404,-0.7463826307532714,0.18945534878157755,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-07,0.931824906548582,-0.8676624081524223,0.2152658695782752,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-08,0.9300690547422623,-0.8739085769455115,0.2551540243622981,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-09,0.9002212204889093,-0.8666213800202406,0.3372774274979383,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-12,0.8545712687967073,-0.8520469861696989,0.30677483131672895,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-13,0.8703732032962146,-0.8359110501208851,0.2692335354613392,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
2017-06-14,0.8633503448889631,-0.9202343288275905,0.25984774221956447,1.5690850775404868,0.01708578151893349,0.0,-0.805776787392182,1.3477242750629672,1.7225323549510303,0.6659335723967872,1.1008755091768196,0.14231775629171514,0.31401134124774915,1.044649459284439,0.9059211884517477,1.2683993083047744,1.2280958266544293
