Date,Jets,Oil,USD,Cheap ,Flights,Best airlines,Travel,luggage,luggage weight,suitcase,carry on,precheck,RV,train,bus,car,road
2017-06-01,0.8596633479597803,-0.7813563882942086,0.16414212438811798,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-02,0.9197766937615782,-0.8145604283413851,0.06700934849379121,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-05,0.9232115068984736,-0.8290871958620248,0.0831986841072102,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-06,0.9094710016838099,-0.791213837683214,0.050820012880375104,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-07,0.9747358513811909,-0.912097295979966,0.07307999521596029,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-08,0.9730182658603028,-0.9183230534888115,0.10748106863424799,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-09,0.943820922577168,-0.9110596697284916,0.17830743891699655,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-12,0.8991658464633622,-0.8965329022078519,0.15200083094378272,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-13,0.9146234003415935,-0.8804496953100011,0.11962377861003544,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
2017-06-14,0.9077535951153622,-0.9644974216794163,0.11152911080332882,1.6972566711730093,0.1386297244774263,0.0,-0.7825210029022458,1.3498996447113831,1.7886416620725283,0.6412576132630395,1.1342799026167656,0.11864589363953383,0.3131121455425749,1.0380834097555702,1.093066819712941,1.3974348221004347,1.2146296163780024
